"Object Label","Object Name","Field Label","Field Name","Namespace","Custom","Type","Calculated","Number of Rows","Number of Rows Populated","Percentage of Rows Populated"
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Is Processed","LeanData__Is_Processed__c","LeanData",True,"double",False,1,1,100.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Is Update","LeanData__Is_Update__c","LeanData",True,"double",False,1,0,0.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","L2A Routing Status","LeanData__L2A_Routing_Status__c","LeanData",True,"textarea",False,1,0,0.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Lead Conversion Dependency","LeanData__Lead_Conversion__c","LeanData",True,"reference",False,1,1,100.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Lead","LeanData__Lead__c","LeanData",True,"reference",False,1,1,100.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","No RTR Reason","LeanData__No_RTR_Reason__c","LeanData",True,"string",False,1,1,100.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Object Id","LeanData__Object_Id__c","LeanData",True,"string",False,1,0,0.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Object Type","LeanData__Object_Type__c","LeanData",True,"string",False,1,1,100.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Old Account","LeanData__Old_Account__c","LeanData",True,"reference",False,1,0,0.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Opportunity","LeanData__Opportunity__c","LeanData",True,"reference",False,1,0,0.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Order Timestamp","LeanData__Order_Timestamp__c","LeanData",True,"datetime",False,1,1,100.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Parent Log","LeanData__Parent_Log__c","LeanData",True,"reference",False,1,0,0.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Pending Action","LeanData__Pending_Action__c","LeanData",True,"string",False,1,1,100.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Primary Id","LeanData__Primary_Id__c","LeanData",True,"string",False,1,1,100.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Processing Attempts","LeanData__Processing_Attempts__c","LeanData",True,"double",False,1,1,100.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Processing Priority","LeanData__Processing_Priority__c","LeanData",True,"double",False,1,1,100.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Queued for Update","LeanData__Queued_For_Update__c","LeanData",True,"double",False,1,0,0.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Routing Deployment","LeanData__Routing_Deployment__c","LeanData",True,"reference",False,1,1,100.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Scheduled Processing Time","LeanData__Scheduled_Processing_Time__c","LeanData",True,"datetime",False,1,0,0.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Serialized Primary","LeanData__Serialized_Primary__c","LeanData",True,"textarea",False,1,0,0.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Trigger Edge Label","LeanData__Trigger_Edge_Label__c","LeanData",True,"string",False,1,1,100.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Triggering Account","LeanData__Triggering_Account__c","LeanData",True,"reference",False,1,0,0.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Unique Name","LeanData__Unique_Name__c","LeanData",True,"string",False,1,0,0.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Update Status","LeanData__Update_Status__c","LeanData",True,"textarea",False,1,1,100.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Updated Fields","LeanData__Updated_Fields__c","LeanData",True,"textarea",False,1,0,0.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Updated Values","LeanData__Updated_Values__c","LeanData",True,"textarea",False,1,0,0.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Multi CCIO Failed Reason","LeanData__MultiCCIO_Failed_Reason__c","LeanData",True,"textarea",False,1,0,0.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Unique Triggered Object","LeanData__Triggered_Object_Id__c","LeanData",True,"string",False,1,0,0.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Triggered Object Type","LeanData__Triggered_Object_Type__c","LeanData",True,"string",False,1,0,0.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Triggered Record Id","LeanData__Triggered_Record_Id__c","LeanData",True,"string",False,1,0,0.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Variables","LeanData__Variables__c","LeanData",True,"textarea",False,1,0,0.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Last Attempt Date","LeanData__Last_Attempt_Date__c","LeanData",True,"datetime",False,1,1,100.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Batch Index","LeanData__Batch_Index__c","LeanData",True,"double",False,1,0,0.0
"CC Inserted Object","LeanData__CC_Inserted_Object__c","Payload","LeanData__Payload__c","LeanData",True,"textarea",False,1,0,0.0
"Graph Comment","LeanData__Graph_Comment__c","Record ID","Id","",False,"id",False,76,76,100.0
"Graph Comment","LeanData__Graph_Comment__c","Owner ID","OwnerId","",False,"reference",False,76,76,100.0
"Graph Comment","LeanData__Graph_Comment__c","Deleted","IsDeleted","",False,"boolean",False,76,76,100.0
"Graph Comment","LeanData__Graph_Comment__c","Graph Comment","Name","",False,"string",False,76,76,100.0
"Graph Comment","LeanData__Graph_Comment__c","Currency ISO Code","CurrencyIsoCode","",False,"picklist",False,76,76,100.0
"Graph Comment","LeanData__Graph_Comment__c","Created Date","CreatedDate","",False,"datetime",False,76,76,100.0
"Graph Comment","LeanData__Graph_Comment__c","Created By ID","CreatedById","",False,"reference",False,76,76,100.0
"Graph Comment","LeanData__Graph_Comment__c","Last Modified Date","LastModifiedDate","",False,"datetime",False,76,76,100.0
"Graph Comment","LeanData__Graph_Comment__c","Last Modified By ID","LastModifiedById","",False,"reference",False,76,76,100.0
"Graph Comment","LeanData__Graph_Comment__c","System Modstamp","SystemModstamp","",False,"datetime",False,76,76,100.0
"Graph Comment","LeanData__Graph_Comment__c","Author Id","LeanData__Author_Id__c","LeanData",True,"string",False,76,76,100.0
"Graph Comment","LeanData__Graph_Comment__c","Author","LeanData__Author__c","LeanData",True,"reference",False,76,76,100.0
"Graph Comment","LeanData__Graph_Comment__c","Comment","LeanData__Comment__c","LeanData",True,"textarea",False,76,76,100.0
"Graph Comment","LeanData__Graph_Comment__c","Created Date","LeanData__Created_Date__c","LeanData",True,"datetime",False,76,76,100.0
"Graph Comment","LeanData__Graph_Comment__c","Last Saved By Id","LeanData__Last_Saved_By_Id__c","LeanData",True,"string",False,76,76,100.0
"Graph Comment","LeanData__Graph_Comment__c","Last Saved By","LeanData__Last_Saved_By__c","LeanData",True,"reference",False,76,76,100.0
"Graph Comment","LeanData__Graph_Comment__c","Last Saved Date","LeanData__Last_Saved_Date__c","LeanData",True,"datetime",False,76,76,100.0
"Graph Comment","LeanData__Graph_Comment__c","Node Name","LeanData__Node_Names__c","LeanData",True,"textarea",False,76,76,100.0
"Graph Comment","LeanData__Graph_Comment__c","Routing Deployment","LeanData__Routing_Deployment__c","LeanData",True,"reference",False,76,51,67.10526315789474
"Graph Comment","LeanData__Graph_Comment__c","Routing Graph Comment","LeanData__Routing_Graph_Comment__c","LeanData",True,"reference",False,76,51,67.10526315789474
"Graph Comment","LeanData__Graph_Comment__c","Routing Graph","LeanData__Routing_Graph__c","LeanData",True,"reference",False,76,25,32.89473684210527
"Graph Comment","LeanData__Graph_Comment__c","X Position","LeanData__X_Position__c","LeanData",True,"double",False,76,76,100.0
"Graph Comment","LeanData__Graph_Comment__c","Y Position","LeanData__Y_Position__c","LeanData",True,"double",False,76,76,100.0
"LD Partner Metadata","LeanData__LD_Partner_Metadata__c","Record ID","Id","",False,"id",False,1,1,100.0
"LD Partner Metadata","LeanData__LD_Partner_Metadata__c","Owner ID","OwnerId","",False,"reference",False,1,1,100.0
"LD Partner Metadata","LeanData__LD_Partner_Metadata__c","Deleted","IsDeleted","",False,"boolean",False,1,1,100.0
"LD Partner Metadata","LeanData__LD_Partner_Metadata__c","LD Partner Metadata Name","Name","",False,"string",False,1,1,100.0
"LD Partner Metadata","LeanData__LD_Partner_Metadata__c","Currency ISO Code","CurrencyIsoCode","",False,"picklist",False,1,1,100.0
"LD Partner Metadata","LeanData__LD_Partner_Metadata__c","Created Date","CreatedDate","",False,"datetime",False,1,1,100.0
"LD Partner Metadata","LeanData__LD_Partner_Metadata__c","Created By ID","CreatedById","",False,"reference",False,1,1,100.0
"LD Partner Metadata","LeanData__LD_Partner_Metadata__c","Last Modified Date","LastModifiedDate","",False,"datetime",False,1,1,100.0
"LD Partner Metadata","LeanData__LD_Partner_Metadata__c","Last Modified By ID","LastModifiedById","",False,"reference",False,1,1,100.0
"LD Partner Metadata","LeanData__LD_Partner_Metadata__c","System Modstamp","SystemModstamp","",False,"datetime",False,1,1,100.0
"LD Partner Metadata","LeanData__LD_Partner_Metadata__c","Key","LeanData__Key__c","LeanData",True,"string",False,1,1,100.0
"LD Partner Metadata","LeanData__LD_Partner_Metadata__c","Partner","LeanData__LD_Partner__c","LeanData",True,"reference",False,1,1,100.0
"LD Partner Metadata","LeanData__LD_Partner_Metadata__c","Label","LeanData__Label__c","LeanData",True,"string",False,1,1,100.0
"LD Partner Metadata","LeanData__LD_Partner_Metadata__c","Value 2","LeanData__Value_2__c","LeanData",True,"textarea",False,1,0,0.0
"LD Partner Metadata","LeanData__LD_Partner_Metadata__c","Value","LeanData__Value__c","LeanData",True,"textarea",False,1,1,100.0
"LD Partner Metadata","LeanData__LD_Partner_Metadata__c","Partner Name","LeanData__Partner_Name__c","LeanData",True,"string",True,1,1,100.0
"LD Partner","LeanData__LD_Partner__c","Record ID","Id","",False,"id",False,1,1,100.0
"LD Partner","LeanData__LD_Partner__c","Owner ID","OwnerId","",False,"reference",False,1,1,100.0
"LD Partner","LeanData__LD_Partner__c","Deleted","IsDeleted","",False,"boolean",False,1,1,100.0
"LD Partner","LeanData__LD_Partner__c","LD Partner Name","Name","",False,"string",False,1,1,100.0
"LD Partner","LeanData__LD_Partner__c","Currency ISO Code","CurrencyIsoCode","",False,"picklist",False,1,1,100.0
"LD Partner","LeanData__LD_Partner__c","Created Date","CreatedDate","",False,"datetime",False,1,1,100.0
"LD Partner","LeanData__LD_Partner__c","Created By ID","CreatedById","",False,"reference",False,1,1,100.0
"LD Partner","LeanData__LD_Partner__c","Last Modified Date","LastModifiedDate","",False,"datetime",False,1,1,100.0
"LD Partner","LeanData__LD_Partner__c","Last Modified By ID","LastModifiedById","",False,"reference",False,1,1,100.0
"LD Partner","LeanData__LD_Partner__c","System Modstamp","SystemModstamp","",False,"datetime",False,1,1,100.0
"LD Partner","LeanData__LD_Partner__c","Authorized","LeanData__Authorized__c","LeanData",True,"boolean",False,1,1,100.0
"LD Partner","LeanData__LD_Partner__c","Valid Token","LeanData__Valid_Token__c","LeanData",True,"boolean",False,1,1,100.0
"LeanData Search","LeanData__LD_Search_2__c","Record ID","Id","",False,"id",False,1900,1900,100.0
"LeanData Search","LeanData__LD_Search_2__c","Owner ID","OwnerId","",False,"reference",False,1900,1900,100.0
"LeanData Search","LeanData__LD_Search_2__c","Deleted","IsDeleted","",False,"boolean",False,1900,1900,100.0
"LeanData Search","LeanData__LD_Search_2__c","LeanData Search Name","Name","",False,"string",False,1900,1900,100.0
"LeanData Search","LeanData__LD_Search_2__c","Currency ISO Code","CurrencyIsoCode","",False,"picklist",False,1900,1900,100.0
"LeanData Search","LeanData__LD_Search_2__c","Created Date","CreatedDate","",False,"datetime",False,1900,1900,100.0
"LeanData Search","LeanData__LD_Search_2__c","Created By ID","CreatedById","",False,"reference",False,1900,1900,100.0
"LeanData Search","LeanData__LD_Search_2__c","Last Modified Date","LastModifiedDate","",False,"datetime",False,1900,1900,100.0
"LeanData Search","LeanData__LD_Search_2__c","Last Modified By ID","LastModifiedById","",False,"reference",False,1900,1900,100.0
"LeanData Search","LeanData__LD_Search_2__c","System Modstamp","SystemModstamp","",False,"datetime",False,1900,1900,100.0
"LeanData Search","LeanData__LD_Search_2__c","Match 0","LeanData__Match_0__c","LeanData",True,"textarea",False,1900,1817,95.63157894736842
"LeanData Search","LeanData__LD_Search_2__c","Match 10","LeanData__Match_10__c","LeanData",True,"textarea",False,1900,1844,97.05263157894737
"LeanData Search","LeanData__LD_Search_2__c","Match 11","LeanData__Match_11__c","LeanData",True,"textarea",False,1900,1836,96.63157894736842
"LeanData Search","LeanData__LD_Search_2__c","Match 12","LeanData__Match_12__c","LeanData",True,"textarea",False,1900,1834,96.52631578947368
"LeanData Search","LeanData__LD_Search_2__c","Match 13","LeanData__Match_13__c","LeanData",True,"textarea",False,1900,1854,97.57894736842105
"LeanData Search","LeanData__LD_Search_2__c","Match 14","LeanData__Match_14__c","LeanData",True,"textarea",False,1900,1779,93.63157894736842
"LeanData Search","LeanData__LD_Search_2__c","Match 15","LeanData__Match_15__c","LeanData",True,"textarea",False,1900,1804,94.94736842105263
"LeanData Search","LeanData__LD_Search_2__c","Match 16","LeanData__Match_16__c","LeanData",True,"textarea",False,1900,1818,95.6842105263158
"LeanData Search","LeanData__LD_Search_2__c","Match 17","LeanData__Match_17__c","LeanData",True,"textarea",False,1900,1862,98.0
"LeanData Search","LeanData__LD_Search_2__c","Match 18","LeanData__Match_18__c","LeanData",True,"textarea",False,1900,1900,100.0
"LeanData Search","LeanData__LD_Search_2__c","Match 19","LeanData__Match_19__c","LeanData",True,"textarea",False,1900,1805,95.0
"LeanData Search","LeanData__LD_Search_2__c","Match 1","LeanData__Match_1__c","LeanData",True,"textarea",False,1900,1900,100.0
"LeanData Search","LeanData__LD_Search_2__c","Match 20","LeanData__Match_20__c","LeanData",True,"textarea",False,1900,1818,95.6842105263158
"LeanData Search","LeanData__LD_Search_2__c","Match 21","LeanData__Match_21__c","LeanData",True,"textarea",False,1900,1750,92.10526315789474
"LeanData Search","LeanData__LD_Search_2__c","Match 22","LeanData__Match_22__c","LeanData",True,"textarea",False,1900,1840,96.84210526315789
"LeanData Search","LeanData__LD_Search_2__c","Match 23","LeanData__Match_23__c","LeanData",True,"textarea",False,1900,1823,95.94736842105263
"LeanData Search","LeanData__LD_Search_2__c","Match 24","LeanData__Match_24__c","LeanData",True,"textarea",False,1900,1826,96.10526315789474
"LeanData Search","LeanData__LD_Search_2__c","Match 2","LeanData__Match_2__c","LeanData",True,"textarea",False,1900,1833,96.47368421052632
"LeanData Search","LeanData__LD_Search_2__c","Match 3","LeanData__Match_3__c","LeanData",True,"textarea",False,1900,1833,96.47368421052632
"LeanData Search","LeanData__LD_Search_2__c","Match 4","LeanData__Match_4__c","LeanData",True,"textarea",False,1900,1837,96.6842105263158
"LeanData Search","LeanData__LD_Search_2__c","Match 5","LeanData__Match_5__c","LeanData",True,"textarea",False,1900,1830,96.3157894736842
"LeanData Search","LeanData__LD_Search_2__c","Match 6","LeanData__Match_6__c","LeanData",True,"textarea",False,1900,1820,95.78947368421052
"LeanData Search","LeanData__LD_Search_2__c","Match 7","LeanData__Match_7__c","LeanData",True,"textarea",False,1900,1798,94.63157894736842
"LeanData Search","LeanData__LD_Search_2__c","Match 8","LeanData__Match_8__c","LeanData",True,"textarea",False,1900,1765,92.89473684210526
"LeanData Search","LeanData__LD_Search_2__c","Match 9","LeanData__Match_9__c","LeanData",True,"textarea",False,1900,1820,95.78947368421052
"LeanData Search","LeanData__LD_Search_2__c","Search 0","LeanData__Search_0__c","LeanData",True,"string",False,1900,1817,95.63157894736842
"LeanData Search","LeanData__LD_Search_2__c","Search 10","LeanData__Search_10__c","LeanData",True,"string",False,1900,1844,97.05263157894737
"LeanData Search","LeanData__LD_Search_2__c","Search 11","LeanData__Search_11__c","LeanData",True,"string",False,1900,1836,96.63157894736842
